ADM0_NAME,ADM1_NAME,date,variable,value
Central African Republic,Haut-Mbomou,2019-02,SMAP_RZSM,0.19602559986029847
Central African Republic,Haute-Kotto,2019-02,SMAP_RZSM,0.13598368934944025
Central African Republic,Mbomou,2019-02,SMAP_RZSM,0.13468856145511873
Central African Republic,Ouaka,2019-02,SMAP_RZSM,0.16542186265924297
Central African Republic,Vakaga,2019-02,SMAP_RZSM,0.1439466926433175
Chad,Ennedi,2019-02,SMAP_RZSM,0.11991087081003209
Chad,Assongha,2019-02,SMAP_RZSM,0.1019387844133873
Chad,Sila,2019-02,SMAP_RZSM,0.10697895660711938
Chad,Biltine,2019-02,SMAP_RZSM,0.08868789169389878
Chad,Salamat,2019-02,SMAP_RZSM,0.14266316078504304
Saudi Arabia,Asir,2019-02,SMAP_RZSM,0.1232374391110733
Saudi Arabia,Eastern Province,2019-02,SMAP_RZSM,0.03235081682939151
Saudi Arabia,Jizan,2019-02,SMAP_RZSM,0.0893311525900524
Saudi Arabia,Najran,2019-02,SMAP_RZSM,0.04337450114219523
Seychelles,Aldabra,2019-02,SMAP_RZSM,0.18450664107392475
Seychelles,Assumption,2019-02,SMAP_RZSM,0.16776269674301147
Seychelles,Astove,2019-02,SMAP_RZSM,
Seychelles,Cosmoledo,2019-02,SMAP_RZSM,
Seychelles,Farquhar,2019-02,SMAP_RZSM,
Seychelles,Providence,2019-02,SMAP_RZSM,
Seychelles,St. Pierre,2019-02,SMAP_RZSM,
Somalia,Awdal,2019-02,SMAP_RZSM,0.09179733377766747
Somalia,Bakool,2019-02,SMAP_RZSM,0.13373873181699472
Somalia,Bari,2019-02,SMAP_RZSM,0.1250320314494601
Somalia,Bay,2019-02,SMAP_RZSM,0.18798609522140697
Somalia,Banadir,2019-02,SMAP_RZSM,0.03663974755079799
Somalia,Galgaduud,2019-02,SMAP_RZSM,0.11863397500931504
Somalia,Gedo,2019-02,SMAP_RZSM,0.1265740522185192
Somalia,Hiraan,2019-02,SMAP_RZSM,0.1030271633565611
Somalia,Juba Hoose,2019-02,SMAP_RZSM,0.15575701397675615
Somalia,Shabelle Hoose,2019-02,SMAP_RZSM,0.18166124441916265
Somalia,Juba Dhexe,2019-02,SMAP_RZSM,0.1492460559569407
Somalia,Shabelle Dhexe,2019-02,SMAP_RZSM,0.07196297934401585
Somalia,Mudug,2019-02,SMAP_RZSM,0.10796449267201887
Somalia,Nugaal,2019-02,SMAP_RZSM,0.12889098799786036
Somalia,Sanaag,2019-02,SMAP_RZSM,0.12949806013159762
Somalia,Sool,2019-02,SMAP_RZSM,0.13939936385374047
Somalia,Togdheer,2019-02,SMAP_RZSM,0.12043659495713925
Somalia,Woqooyi Galbeed,2019-02,SMAP_RZSM,0.12650894490594558
Uganda,Budaka,2019-02,SMAP_RZSM,0.21584908807441353
Uganda,Abim,2019-02,SMAP_RZSM,0.22004314590772536
Uganda,Amuru,2019-02,SMAP_RZSM,0.1740309325746692
Uganda,Buliisa,2019-02,SMAP_RZSM,0.22109270554112706
Uganda,Kotido,2019-02,SMAP_RZSM,0.21923400715141092
Uganda,Namutumba,2019-02,SMAP_RZSM,0.18963637828379268
Uganda,Maracha,2019-02,SMAP_RZSM,0.11599814607948793
Uganda,Oyam,2019-02,SMAP_RZSM,0.20455877957179064
Uganda,Dokolo,2019-02,SMAP_RZSM,0.20571649763252628
Uganda,Arua,2019-02,SMAP_RZSM,0.11199135315113398
Uganda,Manafwa,2019-02,SMAP_RZSM,0.29560688652410827
Uganda,Bukedea,2019-02,SMAP_RZSM,0.19381495621821745
Uganda,Bududa,2019-02,SMAP_RZSM,0.28684083428373913
Uganda,Rakai,2019-02,SMAP_RZSM,0.22240696330123808
Uganda,Lyantonde,2019-02,SMAP_RZSM,0.2341553713892776
Uganda,Amudat,2019-02,SMAP_RZSM,0.18777771270608887
Uganda,Buikwe,2019-02,SMAP_RZSM,0.2534790867087976
Uganda,Buyende,2019-02,SMAP_RZSM,0.1855907505179147
Uganda,Kamuli,2019-02,SMAP_RZSM,0.2344156593276137
Uganda,Kitgum,2019-02,SMAP_RZSM,0.18826102710012277
Uganda,Lamwo,2019-02,SMAP_RZSM,0.18828806480131918
Uganda,Nakapiripirit,2019-02,SMAP_RZSM,0.23124583720906622
Uganda,Nebbi,2019-02,SMAP_RZSM,0.12668840505939036
Uganda,Otuke,2019-02,SMAP_RZSM,0.24367788406645174
Uganda,Zombo,2019-02,SMAP_RZSM,0.19909987861320827
Uganda,Kyegegwa,2019-02,SMAP_RZSM,0.19268967286314306
Uganda,Kyenjojo,2019-02,SMAP_RZSM,0.23067170476920626
Uganda,Apac,2019-02,SMAP_RZSM,0.2085246069085756
Uganda,Bugiri,2019-02,SMAP_RZSM,0.19735639273208708
Uganda,Bukomansimbi,2019-02,SMAP_RZSM,0.2535808333613741
Uganda,Bukwo,2019-02,SMAP_RZSM,0.28624975865301877
Uganda,Bulambuli,2019-02,SMAP_RZSM,0.24932658821852954
Uganda,Bundibugyo,2019-02,SMAP_RZSM,0.2153620278042375
Uganda,Bushenyi,2019-02,SMAP_RZSM,0.1937926653820923
Uganda,Butambala,2019-02,SMAP_RZSM,0.2468570501970075
Uganda,Iganga,2019-02,SMAP_RZSM,0.22945613895821199
Uganda,Kalungu,2019-02,SMAP_RZSM,0.23248060523016445
Uganda,Kapchorwa,2019-02,SMAP_RZSM,0.24412454449292514
Uganda,Sheema,2019-02,SMAP_RZSM,0.2186938402107207
Uganda,Kole,2019-02,SMAP_RZSM,0.2185145351032861
Uganda,Kween,2019-02,SMAP_RZSM,0.2513113826102791
Uganda,Luuka,2019-02,SMAP_RZSM,0.24213801986157585
Uganda,Masaka,2019-02,SMAP_RZSM,0.2771704062865758
Uganda,Masindi,2019-02,SMAP_RZSM,0.21680558511511042
Uganda,Moroto,2019-02,SMAP_RZSM,0.2025461196959459
Uganda,Napak,2019-02,SMAP_RZSM,0.2598139331411371
Uganda,Ngora,2019-02,SMAP_RZSM,0.13469517035177284
Uganda,Buhweju,2019-02,SMAP_RZSM,0.1666116427427641
Uganda,Ntoroko,2019-02,SMAP_RZSM,0.18167962703925533
Uganda,Pader,2019-02,SMAP_RZSM,0.23132333664318086
Uganda,Rubirizi,2019-02,SMAP_RZSM,0.18374580847365518
Uganda,Sironko,2019-02,SMAP_RZSM,0.27568400194512327
Uganda,Soroti,2019-02,SMAP_RZSM,0.16046370748110614
Uganda,Agago,2019-02,SMAP_RZSM,0.22996570288029997
Uganda,Alebtong,2019-02,SMAP_RZSM,0.20722056203701494
Uganda,Buvuma,2019-02,SMAP_RZSM,0.28466737187986996
Uganda,Gomba,2019-02,SMAP_RZSM,0.2086602221874622
Uganda,Gulu,2019-02,SMAP_RZSM,0.2107546967003532
Uganda,Kiboga,2019-02,SMAP_RZSM,0.1798688180516456
Uganda,Kibuku,2019-02,SMAP_RZSM,0.2131150714785699
Uganda,Kiryandongo,2019-02,SMAP_RZSM,0.2082981691421036
Uganda,Kumi,2019-02,SMAP_RZSM,0.14570403903827753
Uganda,Kyankwanzi,2019-02,SMAP_RZSM,0.20845526558197436
Uganda,Mitooma,2019-02,SMAP_RZSM,0.21569910677878748
Uganda,Mpigi,2019-02,SMAP_RZSM,0.2429004151255757
Uganda,Nwoya,2019-02,SMAP_RZSM,0.18044368710867909
Uganda,Serere,2019-02,SMAP_RZSM,0.18203917421418847
Uganda,Lwengo,2019-02,SMAP_RZSM,0.24669914179030158
Uganda,Mukono,2019-02,SMAP_RZSM,0.2552204827547602
Uganda,Namayingo,2019-02,SMAP_RZSM,0.2296022587221345
Uganda,Pallisa,2019-02,SMAP_RZSM,0.19281995617071243
Uganda,Lira,2019-02,SMAP_RZSM,0.20293019162312245
Uganda,Adjumani,2019-02,SMAP_RZSM,0.15670835183477996
Uganda,Busia,2019-02,SMAP_RZSM,0.23415728912634007
Uganda,Hoima,2019-02,SMAP_RZSM,0.21600166085705597
Uganda,Jinja,2019-02,SMAP_RZSM,0.2748784797199386
Uganda,Kabale,2019-02,SMAP_RZSM,0.2737560838348341
Uganda,Kalangala,2019-02,SMAP_RZSM,0.3311721727282793
Uganda,Kasese,2019-02,SMAP_RZSM,0.21910534101849857
Uganda,Kibaale,2019-02,SMAP_RZSM,0.20698767452055453
Uganda,Kisoro,2019-02,SMAP_RZSM,0.24743696085086478
Uganda,Moyo,2019-02,SMAP_RZSM,0.15751758773046237
Uganda,Ntungamo,2019-02,SMAP_RZSM,0.20550074158232093
Uganda,Ssembabule,2019-02,SMAP_RZSM,0.23552789607744543
Uganda,Kabarole,2019-02,SMAP_RZSM,0.19993630565379145
Uganda,Kaberamaido,2019-02,SMAP_RZSM,0.171978338695674
Uganda,Kampala,2019-02,SMAP_RZSM,0.27334045978824484
Uganda,Kamwenge,2019-02,SMAP_RZSM,0.20773843958349358
Uganda,Kanungu,2019-02,SMAP_RZSM,0.16780845642938852
Uganda,Kayunga,2019-02,SMAP_RZSM,0.17976247271038756
Uganda,Mayuge,2019-02,SMAP_RZSM,0.2734782812470795
Uganda,Nakasongola,2019-02,SMAP_RZSM,0.1924487977543771
Uganda,Rukungiri,2019-02,SMAP_RZSM,0.17888612755067174
Uganda,Wakiso,2019-02,SMAP_RZSM,0.2697974254785874
Uganda,Yumbe,2019-02,SMAP_RZSM,0.15094448336917793
Uganda,Amolatar,2019-02,SMAP_RZSM,0.19142498757821325
Uganda,Amuria,2019-02,SMAP_RZSM,0.15740606417980968
Uganda,Butaleja,2019-02,SMAP_RZSM,0.202721266692374
Uganda,Ibanda,2019-02,SMAP_RZSM,0.16926480490853368
Uganda,Isingiro,2019-02,SMAP_RZSM,0.26958347610787103
Uganda,Kaabong,2019-02,SMAP_RZSM,0.1785254652622995
Uganda,Kaliro,2019-02,SMAP_RZSM,0.19258652006721808
Uganda,Katakwi,2019-02,SMAP_RZSM,0.1409876816340447
Uganda,Kiruhura,2019-02,SMAP_RZSM,0.22323492945065443
Uganda,Koboko,2019-02,SMAP_RZSM,0.14920134418809475
Uganda,Luwero,2019-02,SMAP_RZSM,0.21319274026436155
Uganda,Mbale,2019-02,SMAP_RZSM,0.251902982511007
Uganda,Mbarara,2019-02,SMAP_RZSM,0.22629712232099558
Uganda,Mityana,2019-02,SMAP_RZSM,0.2202668375093372
Uganda,Mubende,2019-02,SMAP_RZSM,0.20939799007784954
Uganda,Nakaseke,2019-02,SMAP_RZSM,0.20699189206315147
Uganda,Tororo,2019-02,SMAP_RZSM,0.227564433693421
Ethiopia,Addis Ababa,2019-03,SMAP_RZSM,0.3526184113896017
Ethiopia,Afar,2019-03,SMAP_RZSM,0.13083127831877148
Ethiopia,Amhara,2019-03,SMAP_RZSM,0.2023656317828363
Ethiopia,Beneshangul Gumu,2019-03,SMAP_RZSM,0.2677020994344038
Ethiopia,Gambela,2019-03,SMAP_RZSM,0.23057303364175274
Ethiopia,Hareri,2019-03,SMAP_RZSM,0.1896631669571352
Ethiopia,Oromia,2019-03,SMAP_RZSM,0.21177449863585468
Ethiopia,SNNPR,2019-03,SMAP_RZSM,0.22510222075171973
Ethiopia,Tigray,2019-03,SMAP_RZSM,0.16998817998326574
South Sudan,El Buheyrat,2019-03,SMAP_RZSM,0.17304307006349076
South Sudan,Unity,2019-03,SMAP_RZSM,0.21780701283999862
South Sudan,Central Equatoria,2019-03,SMAP_RZSM,0.17634868442802681
South Sudan,Eastern Equatoria,2019-03,SMAP_RZSM,0.19165552917300482
South Sudan,Jonglei,2019-03,SMAP_RZSM,0.22171460930304845
South Sudan,Northern Bahr El Ghazal,2019-03,SMAP_RZSM,0.12275037049912943
South Sudan,Warab,2019-03,SMAP_RZSM,0.18760604281794468
South Sudan,Western Bahr El Ghazal,2019-03,SMAP_RZSM,0.13858347623633283
South Sudan,Western Equatoria,2019-03,SMAP_RZSM,0.17102205907269816
South Sudan,Upper Nile,2019-03,SMAP_RZSM,0.2303406441281201
Democratic Republic of the Congo,Maniema,2019-03,SMAP_RZSM,0.24694960597213214
Democratic Republic of the Congo,Nord-Kivu,2019-03,SMAP_RZSM,0.2867926299186634
Democratic Republic of the Congo,Sud-Kivu,2019-03,SMAP_RZSM,0.33471058828611433
Ethiopia,Dire Dawa,2019-03,SMAP_RZSM,0.17402907237377624
Ethiopia,Somali,2019-03,SMAP_RZSM,0.12885219675972193
Rwanda,East/Iburasirazuba,2019-03,SMAP_RZSM,0.2563913847297587
Rwanda,Kigali City/Umujyi wa Kigali,2019-03,SMAP_RZSM,0.26884976413009387
Rwanda,North/Amajyaruguru,2019-03,SMAP_RZSM,0.33357390165885725
Rwanda,South/Amajyepfo,2019-03,SMAP_RZSM,0.27346560313956897
Rwanda,West/Iburengerazuba,2019-03,SMAP_RZSM,0.36085437356438343
Abyei,Administrative unit not available,2019-03,SMAP_RZSM,0.18525816792829633
Djibouti,Ali Sabieh,2019-03,SMAP_RZSM,0.1285542852026783
Djibouti,Dikhil,2019-03,SMAP_RZSM,0.12689088583520183
Djibouti,Djibouti,2019-03,SMAP_RZSM,0.12435364456677186
Djibouti,Obock,2019-03,SMAP_RZSM,0.12883870407819564
Djibouti,Tadjourah,2019-03,SMAP_RZSM,0.12735782472059898
Eritrea,Anseba,2019-03,SMAP_RZSM,0.13292867799079486
Eritrea,Archipelagos,2019-03,SMAP_RZSM,0.14467254742191119
Eritrea,Debub,2019-03,SMAP_RZSM,0.17370639500480142
Eritrea,Debubawi Keih Bahri,2019-03,SMAP_RZSM,0.12267824312000512
Eritrea,Gash Barka,2019-03,SMAP_RZSM,0.1502400006305698
Eritrea,Maekel,2019-03,SMAP_RZSM,0.1635123266894038
Eritrea,Semenawi Keih Bahri,2019-03,SMAP_RZSM,0.12952789426803338
Kenya,Central,2019-03,SMAP_RZSM,0.25544227443630135
Kenya,Coast,2019-03,SMAP_RZSM,0.1695252020940519
Kenya,Eastern,2019-03,SMAP_RZSM,0.15624988746221605
Kenya,Nairobi,2019-03,SMAP_RZSM,0.2606789366994307
Kenya,North Eastern,2019-03,SMAP_RZSM,0.1359510896228294
Kenya,Nyanza,2019-03,SMAP_RZSM,0.244456820890449
Kenya,Rift Valley,2019-03,SMAP_RZSM,0.1670623596623938
Kenya,Western,2019-03,SMAP_RZSM,0.24409627523568922
Mozambique,Cabo Delgado,2019-03,SMAP_RZSM,0.1965814484714681
Malawi,Northern Region,2019-03,SMAP_RZSM,0.2617870470783989
Malawi,Area under National Administration,2019-03,SMAP_RZSM,0.25067425424049894
Zambia,Eastern,2019-03,SMAP_RZSM,0.253431671168817
Zambia,Luapula,2019-03,SMAP_RZSM,0.30417117296002677
Zambia,North-Western,2019-03,SMAP_RZSM,0.12945444763719868
Zambia,Northern,2019-03,SMAP_RZSM,0.26524481609545475
Democratic Republic of the Congo,Equateur,2019-03,SMAP_RZSM,0.1184123414213625
Democratic Republic of the Congo,Kasai Occidental,2019-03,SMAP_RZSM,0.3714740999465539
Democratic Republic of the Congo,Kasai Oriental,2019-03,SMAP_RZSM,0.2636754906781475
Democratic Republic of the Congo,Katanga,2019-03,SMAP_RZSM,0.261050417793474
Democratic Republic of the Congo,Orientale,2019-03,SMAP_RZSM,0.190945753797991
Ilemi triangle,Administrative unit not available,2019-03,SMAP_RZSM,0.10157968621050234
United Republic of Tanzania,Arusha,2019-03,SMAP_RZSM,0.2045795198531769
United Republic of Tanzania,Manyara,2019-03,SMAP_RZSM,0.2887623820066885
United Republic of Tanzania,Geita,2019-03,SMAP_RZSM,0.21962697290887165
United Republic of Tanzania,Iringa,2019-03,SMAP_RZSM,0.3107286136024458
United Republic of Tanzania,Kagera,2019-03,SMAP_RZSM,0.2436682118769804
United Republic of Tanzania,Katavi,2019-03,SMAP_RZSM,0.22393885362094212
United Republic of Tanzania,Mwanza,2019-03,SMAP_RZSM,0.22053914308386174
United Republic of Tanzania,Njombe,2019-03,SMAP_RZSM,0.36552310644279284
United Republic of Tanzania,Rukwa,2019-03,SMAP_RZSM,0.2932719591339238
United Republic of Tanzania,Shinyanga,2019-03,SMAP_RZSM,0.22528279348864008
United Republic of Tanzania,Simiyu,2019-03,SMAP_RZSM,0.20627078012589709
United Republic of Tanzania,Dar-es-salaam,2019-03,SMAP_RZSM,0.1227136709753412
United Republic of Tanzania,Dodoma,2019-03,SMAP_RZSM,0.2595891576766457
United Republic of Tanzania,Kaskazini Pemba,2019-03,SMAP_RZSM,0.10247902875425109
United Republic of Tanzania,Kaskazini Unguja,2019-03,SMAP_RZSM,0.1450749959727108
United Republic of Tanzania,Kigoma,2019-03,SMAP_RZSM,0.27040048280025625
United Republic of Tanzania,Kilimanjaro,2019-03,SMAP_RZSM,0.31359027086069285
United Republic of Tanzania,Kusini Pemba,2019-03,SMAP_RZSM,0.09573346962273312
United Republic of Tanzania,Kusini Unguja,2019-03,SMAP_RZSM,0.10273141227219602
United Republic of Tanzania,Lindi,2019-03,SMAP_RZSM,0.2467164826840914
United Republic of Tanzania,Mara,2019-03,SMAP_RZSM,0.24346117025268382
United Republic of Tanzania,Mbeya,2019-03,SMAP_RZSM,0.2565918558059157
United Republic of Tanzania,Mjini Magharibi,2019-03,SMAP_RZSM,0.15633292697085222
United Republic of Tanzania,Morogoro,2019-03,SMAP_RZSM,0.2565720749329883
United Republic of Tanzania,Mtwara,2019-03,SMAP_RZSM,0.2998815638470747
United Republic of Tanzania,Pwani,2019-03,SMAP_RZSM,0.19894958970868745
United Republic of Tanzania,Ruvuma,2019-03,SMAP_RZSM,0.33242406018693127
United Republic of Tanzania,Singida,2019-03,SMAP_RZSM,0.23985703541958528
United Republic of Tanzania,Tabora,2019-03,SMAP_RZSM,0.22374395667014862
United Republic of Tanzania,Tanga,2019-03,SMAP_RZSM,0.2278795233987845
Sudan,Al Jazeera,2019-03,SMAP_RZSM,0.21755279303900313
Sudan,Blue Nile,2019-03,SMAP_RZSM,0.2317922142184655
Sudan,Northern,2019-03,SMAP_RZSM,0.039571049398370084
Sudan,Northern Darfur,2019-03,SMAP_RZSM,0.0455348492815385
Sudan,Nile,2019-03,SMAP_RZSM,0.11080785390414984
Sudan,Sennar,2019-03,SMAP_RZSM,0.23373635868913215
Sudan,Southern Darfur,2019-03,SMAP_RZSM,0.06588794364536724
Sudan,Western Darfur,2019-03,SMAP_RZSM,0.11454442514789422
Sudan,White Nile,2019-03,SMAP_RZSM,0.14692615343151139
Sudan,Red Sea,2019-03,SMAP_RZSM,0.11817130279357353
Sudan,Kassala,2019-03,SMAP_RZSM,0.17065223507831564
Sudan,Northern Kordofan,2019-03,SMAP_RZSM,0.06278969451707019
Sudan,Gadaref,2019-03,SMAP_RZSM,0.22064924101004954
Sudan,Southern Kordofan,2019-03,SMAP_RZSM,0.1697680658149315
Sudan,Khartoum,2019-03,SMAP_RZSM,0.128472900495739
Angola,Lunda Norte,2019-03,SMAP_RZSM,0.27026294354065056
Angola,Lunda Sul,2019-03,SMAP_RZSM,0.12595143112533896
Angola,Moxico,2019-03,SMAP_RZSM,0.10947149506346353
Yemen,Amanat Al Asimah,2019-03,SMAP_RZSM,0.14585357252724485
Yemen,Hadramaut,2019-03,SMAP_RZSM,0.05347357292249333
Yemen,Aden,2019-03,SMAP_RZSM,0.05196497990796021
Yemen,Raymah,2019-03,SMAP_RZSM,0.11137133761232357
Yemen,Sana'a,2019-03,SMAP_RZSM,0.12553176563058605
Yemen,Abyan,2019-03,SMAP_RZSM,0.10108523768079827
Yemen,Al Bayda,2019-03,SMAP_RZSM,0.13572613184590746
Yemen,Al Dhale'e,2019-03,SMAP_RZSM,0.13766091995731117
Yemen,Al Hudaydah,2019-03,SMAP_RZSM,0.050016370596144076
Yemen,Al Jawf,2019-03,SMAP_RZSM,0.06069984728024114
Yemen,Al Maharah,2019-03,SMAP_RZSM,0.07403579646381425
Yemen,Al Mahwit,2019-03,SMAP_RZSM,0.12495849998415347
Yemen,Amran,2019-03,SMAP_RZSM,0.07986704392988815
Yemen,Dhamar,2019-03,SMAP_RZSM,0.13582743067240363
Yemen,Hajjah,2019-03,SMAP_RZSM,0.10067123201739973
Yemen,Ibb,2019-03,SMAP_RZSM,0.1445788618468992
Yemen,Lahj,2019-03,SMAP_RZSM,0.07780453610088099
Yemen,Marib,2019-03,SMAP_RZSM,0.07512519142142253
Yemen,Sa'ada,2019-03,SMAP_RZSM,0.10204249633244156
Yemen,Shabwah,2019-03,SMAP_RZSM,0.06144849140114081
Yemen,Taizz,2019-03,SMAP_RZSM,0.09243961152719588
Burundi,Bujumbura Mairie,2019-03,SMAP_RZSM,0.2708699695818813
Burundi,Bujumbura Rural,2019-03,SMAP_RZSM,0.29499249115580156
Burundi,Muramvya,2019-03,SMAP_RZSM,0.32284250794410024
Burundi,Mwaro,2019-03,SMAP_RZSM,0.34397301200879815
Burundi,Bubanza,2019-03,SMAP_RZSM,0.24238379194015555
Burundi,Bururi,2019-03,SMAP_RZSM,0.32394572018331824
Burundi,Cankuzo,2019-03,SMAP_RZSM,0.28850467996653056
Burundi,Cibitoke,2019-03,SMAP_RZSM,0.28231720456468323
Burundi,Gitega,2019-03,SMAP_RZSM,0.3340035972382734
Burundi,Karuzi,2019-03,SMAP_RZSM,0.2877697690582021
Burundi,Kayanza,2019-03,SMAP_RZSM,0.3032990750926156
Burundi,Kirundo,2019-03,SMAP_RZSM,0.28380866630893253
Burundi,Makamba,2019-03,SMAP_RZSM,0.3276673868164888
Burundi,Muyinga,2019-03,SMAP_RZSM,0.2938449515609551
Burundi,Ngozi,2019-03,SMAP_RZSM,0.30004610156042727
Burundi,Rutana,2019-03,SMAP_RZSM,0.30186438350438827
Burundi,Ruyigi,2019-03,SMAP_RZSM,0.3078243541284743
Central African Republic,Bamingui-Bangoran,2019-03,SMAP_RZSM,0.12811907504470366
Central African Republic,Basse-Kotto,2019-03,SMAP_RZSM,0.07432288647747728
Central African Republic,Haut-Mbomou,2019-03,SMAP_RZSM,0.1838312908991711
Central African Republic,Haute-Kotto,2019-03,SMAP_RZSM,0.12846358373298988
Central African Republic,Mbomou,2019-03,SMAP_RZSM,0.13218983773063375
Central African Republic,Ouaka,2019-03,SMAP_RZSM,0.1618693921465896
Central African Republic,Vakaga,2019-03,SMAP_RZSM,0.13656997659795833
Chad,Ennedi,2019-03,SMAP_RZSM,0.11845133908944112
Chad,Assongha,2019-03,SMAP_RZSM,0.0996529161246034
Chad,Sila,2019-03,SMAP_RZSM,0.10368736386723883
Chad,Biltine,2019-03,SMAP_RZSM,0.08642541778170142
Chad,Salamat,2019-03,SMAP_RZSM,0.13509943299631694
Saudi Arabia,Asir,2019-03,SMAP_RZSM,0.12226051487747334
Saudi Arabia,Eastern Province,2019-03,SMAP_RZSM,0.031489803711996424
Saudi Arabia,Jizan,2019-03,SMAP_RZSM,0.08679133608745387
Saudi Arabia,Najran,2019-03,SMAP_RZSM,0.04273228678636589
Seychelles,Aldabra,2019-03,SMAP_RZSM,0.19384788594594818
Seychelles,Assumption,2019-03,SMAP_RZSM,0.16695988178253174
Seychelles,Astove,2019-03,SMAP_RZSM,
Seychelles,Cosmoledo,2019-03,SMAP_RZSM,
Seychelles,Farquhar,2019-03,SMAP_RZSM,
Seychelles,Providence,2019-03,SMAP_RZSM,
Seychelles,St. Pierre,2019-03,SMAP_RZSM,
Somalia,Awdal,2019-03,SMAP_RZSM,0.09101881506810938
Somalia,Bakool,2019-03,SMAP_RZSM,0.128396501400949
Somalia,Bari,2019-03,SMAP_RZSM,0.12441876147359418
Somalia,Bay,2019-03,SMAP_RZSM,0.17955701825256296
Somalia,Banadir,2019-03,SMAP_RZSM,0.0335908096411817
Somalia,Galgaduud,2019-03,SMAP_RZSM,0.11731962923538147
Somalia,Gedo,2019-03,SMAP_RZSM,0.11971896800265497
Somalia,Hiraan,2019-03,SMAP_RZSM,0.09884507019082547
Somalia,Juba Hoose,2019-03,SMAP_RZSM,0.15202501836898089
Somalia,Shabelle Hoose,2019-03,SMAP_RZSM,0.17849654638722012
Somalia,Juba Dhexe,2019-03,SMAP_RZSM,0.14455312987824856
Somalia,Shabelle Dhexe,2019-03,SMAP_RZSM,0.06898406226289741
Somalia,Mudug,2019-03,SMAP_RZSM,0.10638496486781737
Somalia,Nugaal,2019-03,SMAP_RZSM,0.1279813945036939
Somalia,Sanaag,2019-03,SMAP_RZSM,0.12829962299618863
Somalia,Sool,2019-03,SMAP_RZSM,0.1375908022736903
Somalia,Togdheer,2019-03,SMAP_RZSM,0.1183790831731998
Somalia,Woqooyi Galbeed,2019-03,SMAP_RZSM,0.12564064595532043
Uganda,Budaka,2019-03,SMAP_RZSM,0.21803903334200792
Uganda,Abim,2019-03,SMAP_RZSM,0.2142762136900157
Uganda,Amuru,2019-03,SMAP_RZSM,0.1669241892259929
Uganda,Buliisa,2019-03,SMAP_RZSM,0.21860771446703342
Uganda,Kotido,2019-03,SMAP_RZSM,0.2174260783105374
Uganda,Namutumba,2019-03,SMAP_RZSM,0.19787869196555158
Uganda,Maracha,2019-03,SMAP_RZSM,0.1163726950084369
Uganda,Oyam,2019-03,SMAP_RZSM,0.20123632001782038
Uganda,Dokolo,2019-03,SMAP_RZSM,0.2051049405810715
Uganda,Arua,2019-03,SMAP_RZSM,0.10879444011048148
Uganda,Manafwa,2019-03,SMAP_RZSM,0.2843092984253701
Uganda,Bukedea,2019-03,SMAP_RZSM,0.1957004833333394
Uganda,Bududa,2019-03,SMAP_RZSM,0.2724632642098836
Uganda,Rakai,2019-03,SMAP_RZSM,0.23176334606626356
Uganda,Lyantonde,2019-03,SMAP_RZSM,0.23409359678863598
Uganda,Amudat,2019-03,SMAP_RZSM,0.18809347777220256
Uganda,Buikwe,2019-03,SMAP_RZSM,0.254217188806554
Uganda,Buyende,2019-03,SMAP_RZSM,0.188417885963062
Uganda,Kamuli,2019-03,SMAP_RZSM,0.23822432399764226
Uganda,Kitgum,2019-03,SMAP_RZSM,0.18430958640681752
Uganda,Lamwo,2019-03,SMAP_RZSM,0.1841279730268581
Uganda,Nakapiripirit,2019-03,SMAP_RZSM,0.2300480329784969
Uganda,Nebbi,2019-03,SMAP_RZSM,0.1285503059064113
Uganda,Otuke,2019-03,SMAP_RZSM,0.2346377250314854
Uganda,Zombo,2019-03,SMAP_RZSM,0.1925486726339979
Uganda,Kyegegwa,2019-03,SMAP_RZSM,0.1922087564598769
Uganda,Kyenjojo,2019-03,SMAP_RZSM,0.23259198583698387
Uganda,Apac,2019-03,SMAP_RZSM,0.20727408333241662
Uganda,Bugiri,2019-03,SMAP_RZSM,0.20339169949494237
Uganda,Bukomansimbi,2019-03,SMAP_RZSM,0.24881540622532836
Uganda,Bukwo,2019-03,SMAP_RZSM,0.2794832941241886
Uganda,Bulambuli,2019-03,SMAP_RZSM,0.24389848782340826
Uganda,Bundibugyo,2019-03,SMAP_RZSM,0.21918262629396473
Uganda,Bushenyi,2019-03,SMAP_RZSM,0.19511000062742567
Uganda,Butambala,2019-03,SMAP_RZSM,0.24272437982052283
Uganda,Iganga,2019-03,SMAP_RZSM,0.23563241430667675
Uganda,Kalungu,2019-03,SMAP_RZSM,0.22846407075173297
Uganda,Kapchorwa,2019-03,SMAP_RZSM,0.24282296106654075
Uganda,Sheema,2019-03,SMAP_RZSM,0.22260320845296827
Uganda,Kole,2019-03,SMAP_RZSM,0.2173011319635728
Uganda,Kween,2019-03,SMAP_RZSM,0.25189569062930495
Uganda,Luuka,2019-03,SMAP_RZSM,0.24694357673080408
Uganda,Masaka,2019-03,SMAP_RZSM,0.27770687349557144
Uganda,Masindi,2019-03,SMAP_RZSM,0.21492442549849183
Uganda,Moroto,2019-03,SMAP_RZSM,0.1976905081008328
Uganda,Napak,2019-03,SMAP_RZSM,0.2537113123377021
Uganda,Ngora,2019-03,SMAP_RZSM,0.13549408148215417
Uganda,Buhweju,2019-03,SMAP_RZSM,0.16888450297378954
